timestamp_utc,glucose_mg_dl,tag,source
2026-02-04T02:30:00Z,86,breakfast,simulated
2026-02-04T03:00:00Z,90,breakfast,simulated
2026-02-04T03:30:00Z,91,breakfast,simulated
2026-02-04T04:00:00Z,90,breakfast,simulated
2026-02-04T04:30:00Z,98,breakfast,simulated
2026-02-04T05:00:00Z,110,breakfast,simulated
2026-02-04T05:30:00Z,123,breakfast,simulated
2026-02-04T06:00:00Z,139,breakfast,simulated
2026-02-04T06:30:00Z,122,breakfast,simulated
2026-02-04T07:00:00Z,115,breakfast,simulated
2026-02-04T07:30:00Z,109,breakfast,simulated
2026-02-04T08:00:00Z,110,snack_am,simulated
2026-02-04T08:30:00Z,111,snack_am,simulated
2026-02-04T09:00:00Z,112,snack_am,simulated
2026-02-04T09:30:00Z,113,lunch,simulated
2026-02-04T10:00:00Z,114,lunch,simulated
2026-02-04T10:30:00Z,129,lunch,simulated
2026-02-04T11:00:00Z,136,lunch,simulated
2026-02-04T11:30:00Z,129,lunch,simulated
2026-02-04T12:00:00Z,121,lunch,simulated
2026-02-04T12:30:00Z,104,lunch,simulated
2026-02-04T13:00:00Z,95,lunch,simulated
2026-02-04T13:30:00Z,111,snack_pm,simulated
2026-02-04T14:00:00Z,114,snack_pm,simulated
2026-02-04T14:30:00Z,105,snack_pm,simulated
2026-02-04T15:00:00Z,99,dinner,simulated
2026-02-04T15:30:00Z,106,dinner,simulated
2026-02-04T16:00:00Z,113,dinner,simulated
2026-02-04T16:30:00Z,127,dinner,simulated
2026-02-04T17:00:00Z,131,dinner,simulated
2026-02-04T17:30:00Z,126,dinner,simulated
2026-02-04T18:00:00Z,117,dinner,simulated
2026-02-04T18:30:00Z,103,dinner,simulated
2026-02-04T19:00:00Z,98,snack_pm2,simulated
2026-02-04T19:30:00Z,99,snack_pm2,simulated
2026-02-04T20:00:00Z,103,snack_pm2,simulated
2026-02-04T20:30:00Z,85,snack_pm2,simulated
2026-02-04T21:00:00Z,79,snack_pm2,simulated
2026-02-04T21:30:00Z,85,snack_pm2,simulated
2026-02-04T22:00:00Z,82,breakfast,simulated
2026-02-04T22:30:00Z,83,breakfast,simulated
2026-02-04T23:00:00Z,80,breakfast,simulated
2026-02-04T23:30:00Z,77,breakfast,simulated
2026-02-05T00:00:00Z,79,breakfast,simulated
2026-02-05T00:30:00Z,81,breakfast,simulated
2026-02-05T01:00:00Z,81,breakfast,simulated
2026-02-05T01:30:00Z,81,breakfast,simulated
2026-02-05T02:00:00Z,80,breakfast,simulated
2026-02-05T02:30:00Z,83,breakfast,simulated
2026-02-05T03:00:00Z,84,breakfast,simulated
2026-02-05T03:30:00Z,83,breakfast,simulated
2026-02-05T04:00:00Z,88,breakfast,simulated
2026-02-05T04:30:00Z,99,breakfast,simulated
2026-02-05T05:00:00Z,107,breakfast,simulated
2026-02-05T05:30:00Z,124,breakfast,simulated
2026-02-05T06:00:00Z,126,breakfast,simulated
2026-02-05T06:30:00Z,121,breakfast,simulated
2026-02-05T07:00:00Z,109,breakfast,simulated
2026-02-05T07:30:00Z,107,breakfast,simulated
2026-02-05T08:00:00Z,107,snack_am,simulated
2026-02-05T08:30:00Z,118,snack_am,simulated
2026-02-05T09:00:00Z,106,snack_am,simulated
2026-02-05T09:30:00Z,113,lunch,simulated
2026-02-05T10:00:00Z,110,lunch,simulated
2026-02-05T10:30:00Z,133,lunch,simulated
2026-02-05T11:00:00Z,136,lunch,simulated
2026-02-05T11:30:00Z,129,lunch,simulated
2026-02-05T12:00:00Z,111,lunch,simulated
2026-02-05T12:30:00Z,104,lunch,simulated
2026-02-05T13:00:00Z,99,lunch,simulated
2026-02-05T13:30:00Z,102,snack_pm,simulated
2026-02-05T14:00:00Z,109,snack_pm,simulated
2026-02-05T14:30:00Z,106,snack_pm,simulated
2026-02-05T15:00:00Z,101,dinner,simulated
2026-02-05T15:30:00Z,104,dinner,simulated
2026-02-05T16:00:00Z,118,dinner,simulated
2026-02-05T16:30:00Z,131,dinner,simulated
2026-02-05T17:00:00Z,130,dinner,simulated
2026-02-05T17:30:00Z,132,dinner,simulated
2026-02-05T18:00:00Z,117,dinner,simulated
2026-02-05T18:30:00Z,105,dinner,simulated
2026-02-05T19:00:00Z,102,snack_pm2,simulated
2026-02-05T19:30:00Z,100,snack_pm2,simulated
2026-02-05T20:00:00Z,98,snack_pm2,simulated
2026-02-05T20:30:00Z,82,snack_pm2,simulated
2026-02-05T21:00:00Z,84,snack_pm2,simulated
2026-02-05T21:30:00Z,86,snack_pm2,simulated
2026-02-05T22:00:00Z,82,breakfast,simulated
2026-02-05T22:30:00Z,85,breakfast,simulated
2026-02-05T23:00:00Z,79,breakfast,simulated
2026-02-05T23:30:00Z,83,breakfast,simulated
2026-02-06T00:00:00Z,83,breakfast,simulated
2026-02-06T00:30:00Z,83,breakfast,simulated
2026-02-06T01:00:00Z,77,breakfast,simulated
2026-02-06T01:30:00Z,84,breakfast,simulated
2026-02-06T02:00:00Z,78,breakfast,simulated
2026-02-06T02:30:00Z,83,breakfast,simulated
2026-02-06T03:00:00Z,86,breakfast,simulated
2026-02-06T03:30:00Z,83,breakfast,simulated
2026-02-06T04:00:00Z,88,breakfast,simulated
2026-02-06T04:30:00Z,97,breakfast,simulated
2026-02-06T05:00:00Z,111,breakfast,simulated
2026-02-06T05:30:00Z,121,breakfast,simulated
2026-02-06T06:00:00Z,129,breakfast,simulated
2026-02-06T06:30:00Z,124,breakfast,simulated
2026-02-06T07:00:00Z,114,breakfast,simulated
2026-02-06T07:30:00Z,107,breakfast,simulated
2026-02-06T08:00:00Z,99,snack_am,simulated
2026-02-06T08:30:00Z,112,snack_am,simulated
2026-02-06T09:00:00Z,114,snack_am,simulated
2026-02-06T09:30:00Z,109,lunch,simulated
2026-02-06T10:00:00Z,115,lunch,simulated
2026-02-06T10:30:00Z,125,lunch,simulated
2026-02-06T11:00:00Z,139,lunch,simulated
2026-02-06T11:30:00Z,130,lunch,simulated
2026-02-06T12:00:00Z,114,lunch,simulated
2026-02-06T12:30:00Z,101,lunch,simulated
2026-02-06T13:00:00Z,95,lunch,simulated
2026-02-06T13:30:00Z,101,snack_pm,simulated
2026-02-06T14:00:00Z,109,snack_pm,simulated
2026-02-06T14:30:00Z,105,snack_pm,simulated
2026-02-06T15:00:00Z,97,dinner,simulated
2026-02-06T15:30:00Z,106,dinner,simulated
2026-02-06T16:00:00Z,117,dinner,simulated
2026-02-06T16:30:00Z,130,dinner,simulated
2026-02-06T17:00:00Z,136,dinner,simulated
2026-02-06T17:30:00Z,128,dinner,simulated
2026-02-06T18:00:00Z,118,dinner,simulated
2026-02-06T18:30:00Z,109,dinner,simulated
2026-02-06T19:00:00Z,100,snack_pm2,simulated
2026-02-06T19:30:00Z,100,snack_pm2,simulated
2026-02-06T20:00:00Z,93,snack_pm2,simulated
2026-02-06T20:30:00Z,89,snack_pm2,simulated
2026-02-06T21:00:00Z,89,snack_pm2,simulated
2026-02-06T21:30:00Z,87,snack_pm2,simulated
2026-02-06T22:00:00Z,86,breakfast,simulated
2026-02-06T22:30:00Z,88,breakfast,simulated
2026-02-06T23:00:00Z,86,breakfast,simulated
2026-02-06T23:30:00Z,87,breakfast,simulated
2026-02-07T00:00:00Z,87,breakfast,simulated
2026-02-07T00:30:00Z,89,breakfast,simulated
2026-02-07T01:00:00Z,82,breakfast,simulated
2026-02-07T01:30:00Z,85,breakfast,simulated
2026-02-07T02:00:00Z,86,breakfast,simulated
2026-02-07T02:30:00Z,89,breakfast,simulated
2026-02-07T03:00:00Z,88,breakfast,simulated
2026-02-07T03:30:00Z,93,breakfast,simulated
2026-02-07T04:00:00Z,96,breakfast,simulated
2026-02-07T04:30:00Z,98,breakfast,simulated
2026-02-07T05:00:00Z,115,breakfast,simulated
2026-02-07T05:30:00Z,122,breakfast,simulated
2026-02-07T06:00:00Z,135,breakfast,simulated
2026-02-07T06:30:00Z,130,breakfast,simulated
2026-02-07T07:00:00Z,124,breakfast,simulated
2026-02-07T07:30:00Z,111,breakfast,simulated
2026-02-07T08:00:00Z,110,snack_am,simulated
2026-02-07T08:30:00Z,122,snack_am,simulated
2026-02-07T09:00:00Z,113,snack_am,simulated
2026-02-07T09:30:00Z,113,lunch,simulated
2026-02-07T10:00:00Z,121,lunch,simulated
2026-02-07T10:30:00Z,133,lunch,simulated
2026-02-07T11:00:00Z,135,lunch,simulated
2026-02-07T11:30:00Z,127,lunch,simulated
2026-02-07T12:00:00Z,122,lunch,simulated
2026-02-07T12:30:00Z,111,lunch,simulated
2026-02-07T13:00:00Z,102,lunch,simulated
2026-02-07T13:30:00Z,108,snack_pm,simulated
2026-02-07T14:00:00Z,115,snack_pm,simulated
2026-02-07T14:30:00Z,110,snack_pm,simulated
2026-02-07T15:00:00Z,109,dinner,simulated
2026-02-07T15:30:00Z,107,dinner,simulated
2026-02-07T16:00:00Z,120,dinner,simulated
2026-02-07T16:30:00Z,130,dinner,simulated
2026-02-07T17:00:00Z,139,dinner,simulated
2026-02-07T17:30:00Z,133,dinner,simulated
2026-02-07T18:00:00Z,120,dinner,simulated
2026-02-07T18:30:00Z,110,dinner,simulated
2026-02-07T19:00:00Z,106,snack_pm2,simulated
2026-02-07T19:30:00Z,113,snack_pm2,simulated
2026-02-07T20:00:00Z,102,snack_pm2,simulated
2026-02-07T20:30:00Z,91,snack_pm2,simulated
2026-02-07T21:00:00Z,89,snack_pm2,simulated
2026-02-07T21:30:00Z,90,snack_pm2,simulated
2026-02-07T22:00:00Z,94,breakfast,simulated
2026-02-07T22:30:00Z,83,breakfast,simulated
2026-02-07T23:00:00Z,83,breakfast,simulated
2026-02-07T23:30:00Z,86,breakfast,simulated
2026-02-08T00:00:00Z,83,breakfast,simulated
2026-02-08T00:30:00Z,80,breakfast,simulated
2026-02-08T01:00:00Z,81,breakfast,simulated
2026-02-08T01:30:00Z,85,breakfast,simulated
2026-02-08T02:00:00Z,86,breakfast,simulated
2026-02-08T02:30:00Z,80,breakfast,simulated
2026-02-08T03:00:00Z,85,breakfast,simulated
2026-02-08T03:30:00Z,85,breakfast,simulated
2026-02-08T04:00:00Z,94,breakfast,simulated
2026-02-08T04:30:00Z,98,breakfast,simulated
2026-02-08T05:00:00Z,105,breakfast,simulated
2026-02-08T05:30:00Z,125,breakfast,simulated
2026-02-08T06:00:00Z,137,breakfast,simulated
2026-02-08T06:30:00Z,123,breakfast,simulated
2026-02-08T07:00:00Z,114,breakfast,simulated
2026-02-08T07:30:00Z,107,breakfast,simulated
2026-02-08T08:00:00Z,108,snack_am,simulated
2026-02-08T08:30:00Z,117,snack_am,simulated
2026-02-08T09:00:00Z,111,snack_am,simulated
2026-02-08T09:30:00Z,110,lunch,simulated
2026-02-08T10:00:00Z,124,lunch,simulated
2026-02-08T10:30:00Z,132,lunch,simulated
2026-02-08T11:00:00Z,135,lunch,simulated
2026-02-08T11:30:00Z,129,lunch,simulated
2026-02-08T12:00:00Z,115,lunch,simulated
2026-02-08T12:30:00Z,108,lunch,simulated
2026-02-08T13:00:00Z,103,lunch,simulated
2026-02-08T13:30:00Z,110,snack_pm,simulated
2026-02-08T14:00:00Z,110,snack_pm,simulated
2026-02-08T14:30:00Z,105,snack_pm,simulated
2026-02-08T15:00:00Z,98,dinner,simulated
2026-02-08T15:30:00Z,106,dinner,simulated
2026-02-08T16:00:00Z,119,dinner,simulated
2026-02-08T16:30:00Z,130,dinner,simulated
2026-02-08T17:00:00Z,138,dinner,simulated
2026-02-08T17:30:00Z,130,dinner,simulated
2026-02-08T18:00:00Z,110,dinner,simulated
2026-02-08T18:30:00Z,106,dinner,simulated
2026-02-08T19:00:00Z,106,snack_pm2,simulated
2026-02-08T19:30:00Z,103,snack_pm2,simulated
2026-02-08T20:00:00Z,99,snack_pm2,simulated
2026-02-08T20:30:00Z,81,snack_pm2,simulated
2026-02-08T21:00:00Z,86,snack_pm2,simulated
2026-02-08T21:30:00Z,87,snack_pm2,simulated
2026-02-08T22:00:00Z,87,breakfast,simulated
2026-02-08T22:30:00Z,88,breakfast,simulated
2026-02-08T23:00:00Z,88,breakfast,simulated
2026-02-08T23:30:00Z,87,breakfast,simulated
2026-02-09T00:00:00Z,80,breakfast,simulated
2026-02-09T00:30:00Z,81,breakfast,simulated
2026-02-09T01:00:00Z,81,breakfast,simulated
2026-02-09T01:30:00Z,89,breakfast,simulated
2026-02-09T02:00:00Z,85,breakfast,simulated
2026-02-09T02:30:00Z,90,breakfast,simulated
2026-02-09T03:00:00Z,88,breakfast,simulated
2026-02-09T03:30:00Z,96,breakfast,simulated
2026-02-09T04:00:00Z,96,breakfast,simulated
2026-02-09T04:30:00Z,92,breakfast,simulated
2026-02-09T05:00:00Z,115,breakfast,simulated
2026-02-09T05:30:00Z,122,breakfast,simulated
2026-02-09T06:00:00Z,131,breakfast,simulated
2026-02-09T06:30:00Z,134,breakfast,simulated
2026-02-09T07:00:00Z,116,breakfast,simulated
2026-02-09T07:30:00Z,101,breakfast,simulated
2026-02-09T08:00:00Z,107,snack_am,simulated
2026-02-09T08:30:00Z,119,snack_am,simulated
2026-02-09T09:00:00Z,114,snack_am,simulated
2026-02-09T09:30:00Z,108,lunch,simulated
2026-02-09T10:00:00Z,121,lunch,simulated
2026-02-09T10:30:00Z,136,lunch,simulated
2026-02-09T11:00:00Z,139,lunch,simulated
2026-02-09T11:30:00Z,135,lunch,simulated
2026-02-09T12:00:00Z,121,lunch,simulated
2026-02-09T12:30:00Z,106,lunch,simulated
2026-02-09T13:00:00Z,94,lunch,simulated
2026-02-09T13:30:00Z,106,snack_pm,simulated
2026-02-09T14:00:00Z,113,snack_pm,simulated
2026-02-09T14:30:00Z,108,snack_pm,simulated
2026-02-09T15:00:00Z,104,dinner,simulated
2026-02-09T15:30:00Z,102,dinner,simulated
2026-02-09T16:00:00Z,120,dinner,simulated
2026-02-09T16:30:00Z,129,dinner,simulated
2026-02-09T17:00:00Z,137,dinner,simulated
2026-02-09T17:30:00Z,131,dinner,simulated
2026-02-09T18:00:00Z,119,dinner,simulated
2026-02-09T18:30:00Z,107,dinner,simulated
2026-02-09T19:00:00Z,102,snack_pm2,simulated
2026-02-09T19:30:00Z,99,snack_pm2,simulated
2026-02-09T20:00:00Z,101,snack_pm2,simulated
2026-02-09T20:30:00Z,92,snack_pm2,simulated
2026-02-09T21:00:00Z,87,snack_pm2,simulated
2026-02-09T21:30:00Z,88,snack_pm2,simulated
2026-02-09T22:00:00Z,84,breakfast,simulated
2026-02-09T22:30:00Z,86,breakfast,simulated
2026-02-09T23:00:00Z,82,breakfast,simulated
2026-02-09T23:30:00Z,77,breakfast,simulated
2026-02-10T00:00:00Z,84,breakfast,simulated
2026-02-10T00:30:00Z,82,breakfast,simulated
2026-02-10T01:00:00Z,83,breakfast,simulated
2026-02-10T01:30:00Z,80,breakfast,simulated
2026-02-10T02:00:00Z,81,breakfast,simulated
2026-02-10T02:30:00Z,81,breakfast,simulated
2026-02-10T03:00:00Z,88,breakfast,simulated
2026-02-10T03:30:00Z,81,breakfast,simulated
2026-02-10T04:00:00Z,90,breakfast,simulated
2026-02-10T04:30:00Z,95,breakfast,simulated
2026-02-10T05:00:00Z,111,breakfast,simulated
2026-02-10T05:30:00Z,121,breakfast,simulated
2026-02-10T06:00:00Z,127,breakfast,simulated
2026-02-10T06:30:00Z,125,breakfast,simulated
2026-02-10T07:00:00Z,117,breakfast,simulated
2026-02-10T07:30:00Z,105,breakfast,simulated
2026-02-10T08:00:00Z,109,snack_am,simulated
2026-02-10T08:30:00Z,113,snack_am,simulated
2026-02-10T09:00:00Z,113,snack_am,simulated
2026-02-10T09:30:00Z,116,lunch,simulated
2026-02-10T10:00:00Z,116,lunch,simulated
2026-02-10T10:30:00Z,131,lunch,simulated
2026-02-10T11:00:00Z,139,lunch,simulated
2026-02-10T11:30:00Z,131,lunch,simulated
2026-02-10T12:00:00Z,115,lunch,simulated
2026-02-10T12:30:00Z,107,lunch,simulated
2026-02-10T13:00:00Z,100,lunch,simulated
2026-02-10T13:30:00Z,99,snack_pm,simulated
2026-02-10T14:00:00Z,108,snack_pm,simulated
2026-02-10T14:30:00Z,106,snack_pm,simulated
2026-02-10T15:00:00Z,103,dinner,simulated
2026-02-10T15:30:00Z,107,dinner,simulated
2026-02-10T16:00:00Z,117,dinner,simulated
2026-02-10T16:30:00Z,126,dinner,simulated
2026-02-10T17:00:00Z,135,dinner,simulated
2026-02-10T17:30:00Z,127,dinner,simulated
2026-02-10T18:00:00Z,114,dinner,simulated
2026-02-10T18:30:00Z,99,dinner,simulated
2026-02-10T19:00:00Z,102,snack_pm2,simulated
2026-02-10T19:30:00Z,104,snack_pm2,simulated
2026-02-10T20:00:00Z,98,snack_pm2,simulated
2026-02-10T20:30:00Z,89,snack_pm2,simulated
2026-02-10T21:00:00Z,91,snack_pm2,simulated
2026-02-10T21:30:00Z,86,snack_pm2,simulated
2026-02-10T22:00:00Z,91,breakfast,simulated
2026-02-10T22:30:00Z,84,breakfast,simulated
2026-02-10T23:00:00Z,80,breakfast,simulated
2026-02-10T23:30:00Z,86,breakfast,simulated
2026-02-11T00:00:00Z,81,breakfast,simulated
2026-02-11T00:30:00Z,84,breakfast,simulated
2026-02-11T01:00:00Z,82,breakfast,simulated
2026-02-11T01:30:00Z,88,breakfast,simulated
2026-02-11T02:00:00Z,78,breakfast,simulated
2026-02-11T02:30:00Z,85,breakfast,simulated
2026-02-11T03:00:00Z,84,breakfast,simulated
2026-02-11T03:30:00Z,88,breakfast,simulated
2026-02-11T04:00:00Z,88,breakfast,simulated
2026-02-11T04:30:00Z,94,breakfast,simulated
2026-02-11T05:00:00Z,108,breakfast,simulated
2026-02-11T05:30:00Z,121,breakfast,simulated
2026-02-11T06:00:00Z,128,breakfast,simulated
2026-02-11T06:30:00Z,122,breakfast,simulated
2026-02-11T07:00:00Z,111,breakfast,simulated
2026-02-11T07:30:00Z,110,breakfast,simulated
2026-02-11T08:00:00Z,109,snack_am,simulated
2026-02-11T08:30:00Z,113,snack_am,simulated
2026-02-11T09:00:00Z,113,snack_am,simulated
2026-02-11T09:30:00Z,109,lunch,simulated
2026-02-11T10:00:00Z,120,lunch,simulated
2026-02-11T10:30:00Z,128,lunch,simulated
2026-02-11T11:00:00Z,141,lunch,simulated
2026-02-11T11:30:00Z,137,lunch,simulated
2026-02-11T12:00:00Z,118,lunch,simulated
2026-02-11T12:30:00Z,105,lunch,simulated
2026-02-11T13:00:00Z,97,lunch,simulated
2026-02-11T13:30:00Z,101,snack_pm,simulated
2026-02-11T14:00:00Z,104,snack_pm,simulated
2026-02-11T14:30:00Z,103,snack_pm,simulated
2026-02-11T15:00:00Z,99,dinner,simulated
2026-02-11T15:30:00Z,105,dinner,simulated
2026-02-11T16:00:00Z,119,dinner,simulated
2026-02-11T16:30:00Z,124,dinner,simulated
2026-02-11T17:00:00Z,133,dinner,simulated
2026-02-11T17:30:00Z,124,dinner,simulated
2026-02-11T18:00:00Z,115,dinner,simulated
2026-02-11T18:30:00Z,101,dinner,simulated
2026-02-11T19:00:00Z,101,snack_pm2,simulated
2026-02-11T19:30:00Z,104,snack_pm2,simulated
2026-02-11T20:00:00Z,93,snack_pm2,simulated
2026-02-11T20:30:00Z,91,snack_pm2,simulated
2026-02-11T21:00:00Z,86,snack_pm2,simulated
2026-02-11T21:30:00Z,87,snack_pm2,simulated
2026-02-11T22:00:00Z,85,breakfast,simulated
2026-02-11T22:30:00Z,85,breakfast,simulated
2026-02-11T23:00:00Z,87,breakfast,simulated
2026-02-11T23:30:00Z,87,breakfast,simulated
2026-02-12T00:00:00Z,80,breakfast,simulated
2026-02-12T00:30:00Z,81,breakfast,simulated
2026-02-12T01:00:00Z,78,breakfast,simulated
2026-02-12T01:30:00Z,81,breakfast,simulated
2026-02-12T02:00:00Z,81,breakfast,simulated
2026-02-12T02:30:00Z,89,breakfast,simulated
2026-02-12T03:00:00Z,84,breakfast,simulated
2026-02-12T03:30:00Z,92,breakfast,simulated
2026-02-12T04:00:00Z,91,breakfast,simulated
2026-02-12T04:30:00Z,100,breakfast,simulated
2026-02-12T05:00:00Z,111,breakfast,simulated
2026-02-12T05:30:00Z,126,breakfast,simulated
2026-02-12T06:00:00Z,133,breakfast,simulated
2026-02-12T06:30:00Z,124,breakfast,simulated
2026-02-12T07:00:00Z,111,breakfast,simulated
2026-02-12T07:30:00Z,109,breakfast,simulated
2026-02-12T08:00:00Z,111,snack_am,simulated
2026-02-12T08:30:00Z,113,snack_am,simulated
2026-02-12T09:00:00Z,110,snack_am,simulated
2026-02-12T09:30:00Z,115,lunch,simulated
2026-02-12T10:00:00Z,122,lunch,simulated
2026-02-12T10:30:00Z,131,lunch,simulated
2026-02-12T11:00:00Z,135,lunch,simulated
2026-02-12T11:30:00Z,128,lunch,simulated
2026-02-12T12:00:00Z,120,lunch,simulated
2026-02-12T12:30:00Z,108,lunch,simulated
2026-02-12T13:00:00Z,104,lunch,simulated
2026-02-12T13:30:00Z,103,snack_pm,simulated
2026-02-12T14:00:00Z,104,snack_pm,simulated
2026-02-12T14:30:00Z,103,snack_pm,simulated
2026-02-12T15:00:00Z,100,dinner,simulated
2026-02-12T15:30:00Z,105,dinner,simulated
2026-02-12T16:00:00Z,121,dinner,simulated
2026-02-12T16:30:00Z,131,dinner,simulated
2026-02-12T17:00:00Z,135,dinner,simulated
2026-02-12T17:30:00Z,135,dinner,simulated
2026-02-12T18:00:00Z,114,dinner,simulated
2026-02-12T18:30:00Z,103,dinner,simulated
2026-02-12T19:00:00Z,105,snack_pm2,simulated
2026-02-12T19:30:00Z,104,snack_pm2,simulated
2026-02-12T20:00:00Z,98,snack_pm2,simulated
2026-02-12T20:30:00Z,86,snack_pm2,simulated
2026-02-12T21:00:00Z,89,snack_pm2,simulated
2026-02-12T21:30:00Z,91,snack_pm2,simulated
2026-02-12T22:00:00Z,88,breakfast,simulated
2026-02-12T22:30:00Z,81,breakfast,simulated
2026-02-12T23:00:00Z,83,breakfast,simulated
2026-02-12T23:30:00Z,77,breakfast,simulated
2026-02-13T00:00:00Z,85,breakfast,simulated
2026-02-13T00:30:00Z,74,breakfast,simulated
2026-02-13T01:00:00Z,74,breakfast,simulated
2026-02-13T01:30:00Z,76,breakfast,simulated
2026-02-13T02:00:00Z,83,breakfast,simulated
2026-02-13T02:30:00Z,85,breakfast,simulated
2026-02-13T03:00:00Z,85,breakfast,simulated
2026-02-13T03:30:00Z,85,breakfast,simulated
2026-02-13T04:00:00Z,91,breakfast,simulated
2026-02-13T04:30:00Z,94,breakfast,simulated
2026-02-13T05:00:00Z,104,breakfast,simulated
2026-02-13T05:30:00Z,119,breakfast,simulated
2026-02-13T06:00:00Z,124,breakfast,simulated
2026-02-13T06:30:00Z,122,breakfast,simulated
2026-02-13T07:00:00Z,111,breakfast,simulated
2026-02-13T07:30:00Z,103,breakfast,simulated
2026-02-13T08:00:00Z,101,snack_am,simulated
2026-02-13T08:30:00Z,117,snack_am,simulated
2026-02-13T09:00:00Z,112,snack_am,simulated
2026-02-13T09:30:00Z,105,lunch,simulated
2026-02-13T10:00:00Z,120,lunch,simulated
2026-02-13T10:30:00Z,125,lunch,simulated
2026-02-13T11:00:00Z,137,lunch,simulated
2026-02-13T11:30:00Z,126,lunch,simulated
2026-02-13T12:00:00Z,120,lunch,simulated
2026-02-13T12:30:00Z,109,lunch,simulated
2026-02-13T13:00:00Z,98,lunch,simulated
2026-02-13T13:30:00Z,108,snack_pm,simulated
2026-02-13T14:00:00Z,111,snack_pm,simulated
2026-02-13T14:30:00Z,102,snack_pm,simulated
2026-02-13T15:00:00Z,96,dinner,simulated
2026-02-13T15:30:00Z,105,dinner,simulated
2026-02-13T16:00:00Z,116,dinner,simulated
2026-02-13T16:30:00Z,128,dinner,simulated
2026-02-13T17:00:00Z,130,dinner,simulated
2026-02-13T17:30:00Z,130,dinner,simulated
2026-02-13T18:00:00Z,113,dinner,simulated
2026-02-13T18:30:00Z,101,dinner,simulated
2026-02-13T19:00:00Z,108,snack_pm2,simulated
2026-02-13T19:30:00Z,101,snack_pm2,simulated
2026-02-13T20:00:00Z,93,snack_pm2,simulated
2026-02-13T20:30:00Z,88,snack_pm2,simulated
2026-02-13T21:00:00Z,90,snack_pm2,simulated
2026-02-13T21:30:00Z,83,snack_pm2,simulated
2026-02-13T22:00:00Z,90,breakfast,simulated
2026-02-13T22:30:00Z,88,breakfast,simulated
2026-02-13T23:00:00Z,85,breakfast,simulated
2026-02-13T23:30:00Z,88,breakfast,simulated
2026-02-14T00:00:00Z,91,breakfast,simulated
2026-02-14T00:30:00Z,84,breakfast,simulated
2026-02-14T01:00:00Z,82,breakfast,simulated
2026-02-14T01:30:00Z,78,breakfast,simulated
2026-02-14T02:00:00Z,87,breakfast,simulated
2026-02-14T02:30:00Z,87,breakfast,simulated
2026-02-14T03:00:00Z,86,breakfast,simulated
2026-02-14T03:30:00Z,92,breakfast,simulated
2026-02-14T04:00:00Z,97,breakfast,simulated
2026-02-14T04:30:00Z,100,breakfast,simulated
2026-02-14T05:00:00Z,116,breakfast,simulated
2026-02-14T05:30:00Z,124,breakfast,simulated
2026-02-14T06:00:00Z,134,breakfast,simulated
2026-02-14T06:30:00Z,131,breakfast,simulated
2026-02-14T07:00:00Z,112,breakfast,simulated
2026-02-14T07:30:00Z,105,breakfast,simulated
2026-02-14T08:00:00Z,109,snack_am,simulated
2026-02-14T08:30:00Z,117,snack_am,simulated
2026-02-14T09:00:00Z,113,snack_am,simulated
2026-02-14T09:30:00Z,114,lunch,simulated
2026-02-14T10:00:00Z,124,lunch,simulated
2026-02-14T10:30:00Z,135,lunch,simulated
2026-02-14T11:00:00Z,138,lunch,simulated
2026-02-14T11:30:00Z,136,lunch,simulated
2026-02-14T12:00:00Z,120,lunch,simulated
2026-02-14T12:30:00Z,110,lunch,simulated
2026-02-14T13:00:00Z,103,lunch,simulated
2026-02-14T13:30:00Z,105,snack_pm,simulated
2026-02-14T14:00:00Z,117,snack_pm,simulated
2026-02-14T14:30:00Z,105,snack_pm,simulated
2026-02-14T15:00:00Z,100,dinner,simulated
2026-02-14T15:30:00Z,112,dinner,simulated
2026-02-14T16:00:00Z,123,dinner,simulated
2026-02-14T16:30:00Z,130,dinner,simulated
2026-02-14T17:00:00Z,141,dinner,simulated
2026-02-14T17:30:00Z,133,dinner,simulated
2026-02-14T18:00:00Z,116,dinner,simulated
2026-02-14T18:30:00Z,108,dinner,simulated
2026-02-14T19:00:00Z,106,snack_pm2,simulated
2026-02-14T19:30:00Z,107,snack_pm2,simulated
2026-02-14T20:00:00Z,100,snack_pm2,simulated
2026-02-14T20:30:00Z,89,snack_pm2,simulated
2026-02-14T21:00:00Z,93,snack_pm2,simulated
2026-02-14T21:30:00Z,95,snack_pm2,simulated
2026-02-14T22:00:00Z,84,breakfast,simulated
2026-02-14T22:30:00Z,85,breakfast,simulated
2026-02-14T23:00:00Z,88,breakfast,simulated
2026-02-14T23:30:00Z,79,breakfast,simulated
2026-02-15T00:00:00Z,80,breakfast,simulated
2026-02-15T00:30:00Z,80,breakfast,simulated
2026-02-15T01:00:00Z,81,breakfast,simulated
2026-02-15T01:30:00Z,84,breakfast,simulated
2026-02-15T02:00:00Z,80,breakfast,simulated
2026-02-15T02:30:00Z,81,breakfast,simulated
2026-02-15T03:00:00Z,89,breakfast,simulated
2026-02-15T03:30:00Z,82,breakfast,simulated
2026-02-15T04:00:00Z,93,breakfast,simulated
2026-02-15T04:30:00Z,93,breakfast,simulated
2026-02-15T05:00:00Z,112,breakfast,simulated
2026-02-15T05:30:00Z,121,breakfast,simulated
2026-02-15T06:00:00Z,126,breakfast,simulated
2026-02-15T06:30:00Z,121,breakfast,simulated
2026-02-15T07:00:00Z,109,breakfast,simulated
